,time,point,value
474,00:00,POINT (-1624.6364536455433 5983.342110677975),118
475,01:00,POINT (-4516.012364699888 7423.657066568119),118
476,01:00,POINT (-3790.0547245606476 6426.918155755548),118
477,01:00,POINT (-2593.3384230544716 3047.3719991853977),118
478,01:00,POINT (-4524.690918788527 4888.139820285211),118
479,01:00,POINT (1316.0728786715365 3227.6859640235043),118
480,00:00,POINT (-1487.49560729855 951.6054633507447),118
481,23:00,POINT (-2075.731181053991 3651.4496457657992),118
482,01:00,POINT (-3389.8605896499735 7142.504036313241),118
483,04:00,POINT (616.2956028633527 2274.8909931311796),118
484,01:00,POINT (-307.2958619307406 3604.4378614096395),118
485,01:00,POINT (-475.8177254300129 5261.416899715568),118
486,01:00,POINT (-1665.761173721802 4090.6640641045947),118
487,23:00,POINT (-260.45747053139064 5026.150804179361),117
488,01:00,POINT (595.5005918880431 1786.8685911919665),117
489,06:00,POINT (-2379.7211852778946 2525.5744597706093),117
490,01:00,POINT (-1349.3596776839165 2567.781419621334),117
491,03:00,POINT (-1113.8044992533053 4386.3620784193545),117
492,01:00,POINT (-2520.8523100951006 6201.628822676936),117
493,03:00,POINT (-100.02353737703987 3576.9071575143835),117
494,05:00,POINT (-1433.577707300243 2587.8384148863092),117
495,01:00,POINT (-744.0119196297343 5533.855381228612),117
496,01:00,POINT (-2506.0187192007047 4570.160002969814),117
497,05:00,POINT (-1744.0654673447502 3678.495623964854),117
498,02:00,POINT (-1877.410051384654 3498.347374395098),117
499,01:00,POINT (-2451.4918680777023 2427.775105006013),117
500,23:00,POINT (-2509.797818991931 6818.162369026183),117
501,00:00,POINT (2215.392449903611 4769.681157920286),117
502,23:00,POINT (-390.92700288420605 5285.610542852541),117
503,00:00,POINT (-3869.350021545542 7289.065755122173),117
504,02:00,POINT (-1068.7657761917137 3485.8168341163882),117
505,04:00,POINT (-581.000579659035 1650.2349838242703),117
506,02:00,POINT (-1142.1337111008247 3196.0977945056115),117
507,03:00,POINT (-1619.2417336779565 5673.535381976727),117
508,01:00,POINT (1247.7570674966007 4770.987783190005),117
509,00:00,POINT (-1773.8187005681857 5839.7078246985175),117
510,01:00,POINT (1245.9236702634607 3252.527900518728),117
511,04:00,POINT (-662.1165247202181 6037.240811994108),117
512,04:00,POINT (-4142.12632014002 5675.5864106061545),117
513,03:00,POINT (-1747.1848158780342 5761.221898211123),117
514,03:00,POINT (-1361.0006661216942 2065.6162438417405),117
515,03:00,POINT (-1300.4389151910277 2665.7464423448714),117
516,06:00,POINT (-4140.2234961215445 6885.94831581265),117
517,01:00,POINT (-2635.26439594369 6865.210791983957),117
518,03:00,POINT (-4082.027384134608 5503.342090929863),117
519,05:00,POINT (-3672.5742798603255 4826.3623929577825),117
520,01:00,POINT (-2363.9819437449723 2583.0203046584083),117
521,03:00,POINT (-3781.0711465780173 6745.343902855307),117
522,05:00,POINT (1273.1741133539615 1176.0682488484108),117
523,02:00,POINT (-471.31460839871494 5770.685051006932),117
524,01:00,POINT (-1598.3974946394105 3634.58685860962),117
525,01:00,POINT (-452.7197687905406 5765.433597201812),117
526,01:00,POINT (-561.2541452995672 4861.258086269467),117
527,02:00,POINT (-3293.686734912336 6611.326879209524),117
528,02:00,POINT (18.358412861556058 94.94395411560458),117
529,02:00,POINT (-3329.249928833953 7758.6958694823425),117
530,06:00,POINT (355.6243619780982 5044.255146336895),117
531,02:00,POINT (-3058.3214090705414 6041.157807057922),117
532,02:00,POINT (-2961.56041080373 6394.686070888651),117
533,06:00,POINT (-1433.577707300243 2587.8384148863092),117
534,02:00,POINT (-744.0119196297343 5533.855381228612),117
535,05:00,POINT (1794.856951027348 3435.370711304074),117
536,01:00,POINT (-2343.3790704532676 5016.320865395965),117
537,00:00,POINT (-2499.7979338284144 4563.012330981178),117
538,04:00,POINT (-4333.515968465038 7615.737312613843),117
539,03:00,POINT (-2300.3377558350776 5042.222403181147),117
540,23:00,POINT (-2436.162881473775 6231.019216148948),116
541,06:00,POINT (-3329.249928833953 7758.6958694823425),116
542,04:00,POINT (-1497.2058706321964 978.3110915491427),116
543,03:00,POINT (-1349.3596776839165 2567.781419621334),116
544,03:00,POINT (-1588.1040683361184 1726.0704084148279),116
545,05:00,POINT (-3333.607348983237 7509.648003413355),116
546,04:00,POINT (-1360.6783257380766 2559.16323147236),116
547,05:00,POINT (580.5195669633262 3735.05475997133),116
548,04:00,POINT (-1460.1537460532932 955.2875318639223),116
549,02:00,POINT (-3778.272591852368 7180.856465606073),116
550,01:00,POINT (-560.1527404518916 5243.697585329711),116
551,00:00,POINT (571.0610495914086 1705.724395694057),116
552,01:00,POINT (-4575.355962850468 7098.803639486686),116
553,04:00,POINT (920.6524260563766 2571.673518234092),116
554,02:00,POINT (-1113.8044992533053 4386.3620784193545),116
555,01:00,POINT (-534.1316475698052 4783.913405574674),116
556,02:00,POINT (-4586.564778851952 4973.168822623007),116
557,04:00,POINT (534.869503473957 4412.508707969395),116
558,03:00,POINT (-1336.5882074093379 3904.4779350882313),116
559,00:00,POINT (-4333.515968465038 7615.737312613843),116
560,05:00,POINT (-4233.524480421785 5367.960831846991),116
561,04:00,POINT (-2994.597475093336 5987.857434160499),116
562,04:00,POINT (-604.7941119699747 6032.747408703904),116
563,02:00,POINT (-2379.7211852778946 2525.5744597706093),116
564,00:00,POINT (-4442.101274676921 5127.662279902912),116
565,01:00,POINT (-436.3046057227951 5259.060541114311),116
566,21:00,POINT (-1651.9374347777432 5620.078627851311),116
567,03:00,POINT (-489.0138575823819 5657.990232815081),116
568,02:00,POINT (955.7157859498368 338.98841714798596),116
569,00:00,POINT (-1553.1319253895663 6001.457482379951),116
570,02:00,POINT (-1701.950647608051 5620.022677890126),116
571,03:00,POINT (-1064.2473286048946 2411.2311430629634),116
572,02:00,POINT (1596.9855257378151 4040.0966203931084),116
573,01:00,POINT (-4441.123700435095 7062.412570344279),116
574,00:00,POINT (1316.0728786715365 3227.6859640235043),116
575,01:00,POINT (-612.7630489446208 6233.28188482025),116
576,04:00,POINT (-167.92909522426285 5267.910967169662),116
577,02:00,POINT (1300.022125854812 4734.069216243433),116
578,01:00,POINT (-1324.4455789026817 2194.1490996132184),116
579,04:00,POINT (-1632.563259932197 6104.204284626621),116
580,03:00,POINT (-718.0913986877977 6350.069650231923),116
581,07:00,POINT (-3327.083389750419 5565.306272482229),116
582,02:00,POINT (-3399.3229117910487 4826.167793855674),116
583,01:00,POINT (-1289.1504103862505 2570.634755374985),116
584,03:00,POINT (955.7157859498368 338.98841714798596),116
585,03:00,POINT (-2471.693364419926 3276.022483871138),116
586,03:00,POINT (-167.92909522426285 5267.910967169662),116
587,01:00,POINT (1419.406128618074 4921.012361040348),116
588,04:00,POINT (-4505.273766616215 7502.373779832186),116
589,00:00,POINT (-366.55809583002826 3615.0051426516643),116
590,05:00,POINT (-4558.402779521822 5061.016193730946),116
591,23:00,POINT (-1526.8889347157697 5940.367229053723),116
592,20:00,POINT (-225.9209866450221 3878.053697626113),116
593,01:00,POINT (2015.3436745883612 4870.663786883867),116
594,03:00,POINT (-2724.6277665310454 6866.2081834436985),116
595,01:00,POINT (-3298.2315275483497 6628.97049603114),116
596,03:00,POINT (-1815.5755080958847 6209.144371499226),116
597,03:00,POINT (-3814.5668194489326 7170.80049873698),116
598,05:00,POINT (-3397.0125136132033 7428.898526522469),116
599,01:00,POINT (1459.302104715404 3411.342454350615),116
600,03:00,POINT (-4149.797185986286 5460.883891589355),116
601,01:00,POINT (-611.3816071271943 5211.062898551801),115
602,04:00,POINT (-2471.693364419926 3276.022483871138),115
603,05:00,POINT (732.879247406784 2084.694821357077),115
604,02:00,POINT (-3064.912565138016 6024.384022015639),115
605,00:00,POINT (-46.656919104017646 5327.906567472792),115
606,03:00,POINT (-1230.2800729737107 3319.4323014799825),115
607,03:00,POINT (-2509.797818991931 6818.162369026183),115
608,01:00,POINT (1071.7663972500707 643.2237663609594),115
609,01:00,POINT (-3872.888689535182 7154.957894485243),115
610,02:00,POINT (-3280.633214236889 7634.202670059913),115
611,07:00,POINT (-4425.640030585615 4645.90369996585),115
612,23:00,POINT (-2.579328033867741 38.011648610051495),115
613,00:00,POINT (-1497.2058706321964 978.3110915491427),115
614,02:00,POINT (-3602.0731182374357 7364.194846632647),115
615,04:00,POINT (-3310.1726540969053 7806.632835618296),115
616,02:00,POINT (1240.120830290805 3213.184734365052),115
617,01:00,POINT (-3984.8727493916085 6566.67795061826),115
618,02:00,POINT (-372.8116493477661 3625.3493881962586),115
619,01:00,POINT (-3670.8704195274504 4800.67362049307),115
620,01:00,POINT (-1636.010670564606 6188.969646246565),115
621,02:00,POINT (-780.8774760157667 5391.740149128877),115
622,19:00,POINT (-4445.990440003654 4896.120899469506),115
623,01:00,POINT (-2.579328033867741 38.011648610051495),115
624,02:00,POINT (-784.5925301254847 3710.2514636362052),115
625,04:00,POINT (-2451.4918680777023 2427.775105006013),115
626,02:00,POINT (-793.5455427814742 1338.2656878794949),115
627,03:00,POINT (1797.2337132741973 5137.778234811666),115
628,23:00,POINT (1256.3141156257354 1566.7972243994398),115
629,02:00,POINT (1496.9438618070185 3428.2506460665654),115
630,02:00,POINT (-1497.2058706321964 978.3110915491427),115
631,03:00,POINT (-1230.3858387614157 3079.8013896202624),115
632,04:00,POINT (-2286.0445170956937 5007.434540608557),115
633,00:00,POINT (-604.7941119699747 6032.747408703904),115
634,02:00,POINT (-2253.5188863550516 2513.0897016854406),115
635,23:00,POINT (-3339.738628192608 5572.408724311929),115
636,06:00,POINT (-1230.2800729737107 3319.4323014799825),115
637,00:00,POINT (1495.8455901318048 3320.5815298143275),115
638,05:00,POINT (-1632.563259932197 6104.204284626621),115
639,01:00,POINT (-1608.4467532686513 3792.329605710588),115
640,02:00,POINT (-2363.9819437449723 2583.0203046584083),115
641,05:00,POINT (-388.544701171866 5274.671154781031),115
642,22:00,POINT (-260.45747053139064 5026.150804179361),115
643,03:00,POINT (39.409511757463186 1082.2328031003733),115
644,03:00,POINT (-749.1181401292539 1654.3332458639254),115
645,01:00,POINT (-4468.76529093504 4842.357854474624),115
646,03:00,POINT (148.69781890552514 4031.6814836125395),115
647,00:00,POINT (-776.4882516001887 5367.657544470866),115
648,00:00,POINT (-307.2958619307406 3604.4378614096395),115
649,04:00,POINT (-2248.739022493608 2668.5747681383655),115
650,01:00,POINT (-100.81570932262191 3799.2594196304344),115
651,03:00,POINT (-2379.7211852778946 2525.5744597706093),115
652,05:00,POINT (-2129.5003473512925 5799.5356852902205),115
653,03:00,POINT (2215.392449903611 4769.681157920286),115
654,02:00,POINT (-4140.2234961215445 6885.94831581265),115
655,05:00,POINT (-1230.3858387614157 3079.8013896202624),115
656,01:00,POINT (-1625.3699500482817 3623.739971111275),115
657,05:00,POINT (577.5048472892462 1503.081581425309),115
658,01:00,POINT (-1425.0373135113339 2004.631970219612),115
659,01:00,POINT (1300.022125854812 4734.069216243433),114
660,23:00,POINT (1414.7791622923082 3331.7608931825744),114
661,02:00,POINT (-3310.1726540969053 7806.632835618296),114
662,02:00,POINT (-162.52876505399442 5274.356859163546),114
663,23:00,POINT (-2724.6277665310454 6866.2081834436985),114
664,23:00,POINT (605.0606339361797 424.15209856388833),114
665,03:00,POINT (-1636.260455452556 2061.364222168615),114
666,04:00,POINT (-1770.813085589012 2625.994824798966),114
667,04:00,POINT (-2509.797818991931 6818.162369026183),114
668,01:00,POINT (-4184.4086495505 5813.142739444134),114
669,05:00,POINT (-1300.4389151910277 2665.7464423448714),114
670,03:00,POINT (-701.0008806512359 6324.598703209237),114
671,02:00,POINT (2233.1240881346425 4571.347828587747),114
672,03:00,POINT (-2365.92810984519 4537.501613012345),114
673,04:00,POINT (-1959.612619667316 2806.5418624505733),114
674,03:00,POINT (-562.086846930087 4876.617948618355),114
675,00:00,POINT (-2593.3384230544716 3047.3719991853977),114
676,05:00,POINT (-576.3353246740293 4878.177593755779),114
677,02:00,POINT (1760.9677030231485 5175.715272920123),114
678,03:00,POINT (-471.31460839871494 5770.685051006932),114
679,00:00,POINT (-1336.5882074093379 3904.4779350882313),114
680,01:00,POINT (-631.1264069717149 5183.043067045653),114
681,03:00,POINT (-1977.2139161653663 5787.6889677984045),114
682,00:00,POINT (-3653.7001033596434 4802.179237690303),114
683,02:00,POINT (-1578.3241572976324 3810.576991082258),114
684,02:00,POINT (1256.3141156257354 1566.7972243994398),114
685,05:00,POINT (-1525.6957374012197 1994.5285187115571),114
686,04:00,POINT (-4568.471573676515 7124.321407603188),114
687,05:00,POINT (-4576.842600777946 7235.9920524275),114
688,03:00,POINT (-4124.192423540323 5649.194283054822),114
689,02:00,POINT (-3860.982432547328 7224.808504582566),114
690,23:00,POINT (-1623.972190714906 3670.0155780743544),114
691,04:00,POINT (-3327.5096498895246 7637.441387708559),114
692,02:00,POINT (-75.47564359778953 4874.024431546593),114
693,04:00,POINT (-4586.913610841385 7601.519028694648),114
694,06:00,POINT (-624.275649276885 4074.5960623245123),114
695,05:00,POINT (-2994.597475093336 5987.857434160499),114
696,22:00,POINT (-3280.633214236889 7634.202670059913),114
697,05:00,POINT (-1992.775625958413 4560.707213038688),114
698,01:00,POINT (-3933.1271666772773 5667.194756375772),114
699,04:00,POINT (2215.392449903611 4769.681157920286),114
700,02:00,POINT (-581.000579659035 1650.2349838242703),114
701,01:00,POINT (1240.973758666241 513.0980997364184),114
702,22:00,POINT (-2075.731181053991 3651.4496457657992),114
703,03:00,POINT (-1679.5047761129108 5597.565104297342),114
704,03:00,POINT (-3058.3214090705414 6041.157807057922),114
705,01:00,POINT (-167.92909522426285 5267.910967169662),114
706,22:00,POINT (-673.993358110065 6036.860938124659),114
707,03:00,POINT (569.8744106571446 1690.2099782193063),114
708,03:00,POINT (581.5018399921794 1706.3417650325132),114
709,23:00,POINT (-4436.017644082696 7441.489320527886),114
710,05:00,POINT (-1301.0783781355212 2681.9601886546184),114
711,03:00,POINT (-4468.76529093504 4842.357854474624),114
712,06:00,POINT (-4591.633207720222 7521.247043630944),114
713,04:00,POINT (1915.2859842403648 5312.093781653036),114
714,20:00,POINT (-1016.1007702949528 1448.9309138248868),114
715,03:00,POINT (-1837.5939136403147 6234.563888603619),114
716,00:00,POINT (-3204.8464903056683 7842.437308158231),114
717,00:00,POINT (-1660.5951122809852 6062.518353345776),114
718,02:00,POINT (-3570.9679069221897 7170.979313997589),114
719,05:00,POINT (-4290.910483457582 5011.0737019879425),114
720,02:00,POINT (-1549.703019459702 2831.956395342448),114
721,06:00,POINT (-3488.304931264468 6529.420455091727),114
722,04:00,POINT (-1555.4794152338718 5688.7132394402315),114
723,03:00,POINT (-4498.556931980856 4745.72483046643),114
724,02:00,POINT (-3776.001523423852 7147.410788344418),114
725,05:00,POINT (-1069.2315403471373 3063.548904359576),113
726,04:00,POINT (2409.7559376435624 4346.312086368327),113
727,03:00,POINT (341.1115359914733 4747.94016263901),113
728,04:00,POINT (-4576.842600777946 7235.9920524275),113
729,00:00,POINT (-673.993358110065 6036.860938124659),113
730,01:00,POINT (-186.01876942421933 1524.3262297635556),113
731,03:00,POINT (-744.0119196297343 5533.855381228612),113
732,23:00,POINT (-4427.173188686196 4709.640992518525),113
733,03:00,POINT (571.0610495914086 1705.724395694057),113
734,04:00,POINT (-4329.64969008691 5070.548374610194),113
735,01:00,POINT (-1774.0073533619118 4052.620422758957),113
736,02:00,POINT (-4575.355962850468 7098.803639486686),113
737,02:00,POINT (-4558.402779521822 5061.016193730946),113
738,03:00,POINT (691.9240174727879 331.74200714208257),113
739,05:00,POINT (-1747.1848158780342 5761.221898211123),113
740,04:00,POINT (1763.5225460548575 5317.804064506469),113
741,04:00,POINT (-1636.010670564606 6188.969646246565),113
742,03:00,POINT (1495.8455901318048 3320.5815298143275),113
743,01:00,POINT (-1618.1131464263558 6082.465710436708),113
744,00:00,POINT (-4597.6533240783865 7069.886826197356),113
745,01:00,POINT (-4493.87517195987 7603.890328314192),113
746,07:00,POINT (-2203.7950030510256 2828.724346546757),113
747,00:00,POINT (-3670.8704195274504 4800.67362049307),113
748,02:00,POINT (-3653.7001033596434 4802.179237690303),113
749,02:00,POINT (1794.856951027348 3435.370711304074),113
750,00:00,POINT (1308.0915448803137 4741.777586786875),113
751,00:00,POINT (-1665.255552414537 3428.850499167445),113
752,00:00,POINT (-4575.355962850468 7098.803639486686),113
753,00:00,POINT (-1527.5662095734574 3867.6965435034745),113
754,04:00,POINT (-4290.910483457582 5011.0737019879425),113
755,04:00,POINT (-1694.5109709495587 5720.470348063601),113
756,02:00,POINT (1308.4011256519482 4426.230652612812),113
757,02:00,POINT (-2407.044546962462 6202.412382551722),113
758,00:00,POINT (-3339.738628192608 5572.408724311929),113
